generations,avg_obj
0,-659.7884126578356
1,-659.8313854952197
2,-659.8506340259686
3,-659.8644481591691
4,-659.8769195489011
5,-659.8873933337653
6,-659.896115954561
7,-659.9027905679626
8,-659.9079730809673
9,-659.9119858009152
10,-659.9154818161185
11,-659.9179939120046
12,-659.9197146010974
13,-659.9197146010974
14,-659.9197146010974
15,-659.9197146010974
16,-659.9197146010974
17,-659.9197146010974
18,-659.9197146010974
19,-659.9197146010974
20,-659.9197146010974
21,-659.9197146010974
22,-659.9197146010974
23,-659.9197146010974
24,-659.9197146010974
25,-659.9197146010974
26,-659.9197146010974
27,-659.9197146010974
28,-659.9197146010974
29,-659.9197146010974
30,-659.9197146010974
31,-659.9197146010974
32,-659.9197146010974
33,-659.9197146010974
34,-659.9197146010974
35,-659.9197146010974
36,-659.9197146010974
37,-659.9197146010974
38,-659.9197146010974
39,-659.9197146010974
40,-659.9197146010974
41,-659.9197146010974
42,-659.9197146010974
43,-659.9197146010974
44,-659.9197146010974
45,-659.9197146010974
46,-659.9197146010974
47,-659.9197146010974
48,-659.9197146010974
49,-659.9197146010974
50,-659.9197146010974
51,-659.9197146010974
52,-659.9197146010974
53,-659.9197146010974
54,-659.9197146010974
55,-659.9197146010974
56,-659.9197146010974
57,-659.9197146010974
58,-659.9197146010974
59,-659.9197146010974
